Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
11654797,1,99
11654797,2,96
11654801,1,99
11654801,2,98
11654831,1,96
11654831,2,96
11654844,1,3
11654844,1,4
11654844,1,6
11654844,2,96
11654845,1,96
11654845,2,96
11654853,1,96
11654875,1,96
11654875,2,96
11654875,3,96
11654876,1,99
11654876,2,98
11654877,1,99
11654877,2,96
11654879,1,96
11654879,2,96
11654884,1,98
11654884,2,96
11654890,1,96
11654897,1,96
11654897,2,96
11654902,1,99
11654902,2,96
11654906,1,96
11654906,2,96
11654922,1,99
11654924,1,99
11654924,2,96
11654925,1,96
11654925,2,96
11654926,1,96
11654926,2,96
11654950,1,96
11654950,2,96
11654955,1,96
11654956,1,96
11654967,1,99
11655001,1,96
11655004,1,96
11655004,2,96
11655006,1,96
11655006,2,96
11655009,1,96
11655010,1,8
11655010,2,96
11655011,1,99
11655011,2,96
11655031,1,96
11655031,2,96
11655046,1,8
11655046,2,96
11655050,1,99
11655050,2,96
11655051,1,96
11655051,2,96
11655057,1,98
11655057,2,98
11655057,3,96
11655076,1,99
11655076,2,96
11655078,1,99
11655078,2,96
11655080,1,96
11655080,2,96
11655081,2,98
11655083,1,96
11655083,2,96
11655103,2,96
11655104,1,99
11655104,2,96
11655112,1,96
11655112,2,96
11655112,3,96
11655114,1,98
11655114,2,96
11655115,1,8
11655115,2,96
11655202,1,99
11655202,2,96
11655208,1,98
11655208,2,98
11655213,1,2
11655218,1,96
11655218,2,99
11655221,1,99
11655221,2,96
11655222,1,99
11655222,2,98
11655228,1,99
11655228,2,96
11655237,1,96
11655237,2,96
11655242,1,99
11655242,2,99
11655755,1,99
11655755,2,99
11655756,1,99
11655756,2,99
11657333,1,6
11657333,1,7
11657333,5,96
11657609,1,8
11657609,2,96
11657609,3,99
11657750,1,96
11660882,1,96
11660882,2,96
11661111,1,96
11661112,1,6
11661112,1,7
11661117,1,8
11661121,1,99
11661975,1,99
11662140,1,98
11662140,2,98
11662156,1,99
11662156,2,96
11662156,3,96
11662156,4,99
11662158,2,96
11662331,1,98
11662343,1,98
11662343,2,96
11662344,1,99
11662835,1,99
11662835,2,96
11665050,1,3
11665050,1,6
11665050,3,96
11665218,1,8
11665218,2,96
11665405,1,98
11665408,1,99
11665775,1,8
11665775,2,96
11665776,1,98
11666191,1,96
11666203,1,96
11666203,3,96
11666210,1,99
11666230,1,99
11666241,1,99
11666252,1,96
11666252,2,96
11666256,1,98
11666256,2,96
11666258,1,96
11666258,2,96
11666260,1,96
11666260,2,96
11666262,1,99
11666368,1,99
11666368,2,98
11666387,1,96
11666387,2,96
11666389,1,96
11666389,2,96
11666393,2,96
11666401,1,99
11666441,1,99
11666441,2,96
11666448,1,98
11666448,2,98
11667275,1,99
11667277,1,98
11667277,2,98
11667933,1,96
11668114,1,98
11668114,3,98
11668203,1,98
11668203,2,96
11668204,1,98
11668204,3,98
11668204,4,98
11668204,6,96
11668204,7,96
11668204,9,96
11668204,10,96
11668204,11,96
11668204,12,96
11668359,1,99
11668360,1,96
11668363,1,99
11668369,1,96
11668369,2,96
11668370,1,96
11668373,1,8
11668373,2,96
11668374,1,96
11668374,2,96
11668407,1,96
11668407,2,98
11668407,3,96
11668410,1,96
11668410,2,96
11668411,1,96
11668411,2,96
11668426,1,99
11668426,2,99
11668428,1,96
11668428,2,98
11668453,1,99
11668457,1,98
11668457,2,96
11668462,1,96
11668487,1,99
11668510,1,99
11668510,2,96
11668536,1,8
11668554,1,96
11668554,2,96
11668556,1,96
11668556,2,99
11668561,1,99
11668561,2,96
11668562,1,96
11668562,2,96
11668565,1,2
11669047,1,96
11669048,1,8
11669048,2,8
11669056,1,96
11669057,1,96
11669057,2,99
11670663,1,99
11671685,1,8
11671685,2,5
11671905,1,96
11671998,1,96
11671999,2,98
11672000,1,96
11672003,1,96
11672003,2,3
11672003,2,6
11674125,1,96
11674125,2,99
11677798,1,96
11677800,1,98
11677800,2,96
11677801,1,98
11677801,3,98
11677804,1,8
11677804,2,98
11677804,3,96
11677806,1,96
11677807,1,96
11677807,2,96
11677807,4,96
11677994,1,99
11677994,2,99
11680586,1,98
11680586,2,98
11680634,1,99
11680634,2,96
11680645,1,96
11680645,2,96
11682012,1,98
11682012,2,96
11682013,1,98
11682013,2,98
11683307,1,96
11683307,2,98
11683307,3,99
11684286,1,98
11684657,1,6
11688588,1,96
11690600,1,2
11690600,1,6
11690600,1,7
11690602,1,8
11690602,2,2
11690603,1,96
11690603,2,4
11690611,1,96
11690611,2,96
11690615,1,98
11690664,1,96
11690664,2,98
11690665,1,7
11690665,3,96
11690665,4,96
11690666,1,3
11690666,1,6
11690666,3,96
11690667,1,99
11690667,3,96
11690668,1,96
11690668,3,96
11691062,1,96
11691062,2,96
11691174,1,96
11691174,2,96
11691216,1,99
11691216,2,96
11691217,1,8
11691217,2,8
11691217,3,96
11691233,1,96
11691233,2,96
11691234,1,96
11691659,1,96
11691659,2,96
11691660,1,96
11691660,2,96
11691661,1,96
11691661,2,96
11691667,1,99
11691667,3,96
11691669,1,99
11691710,1,99
11691710,2,99
11691719,1,96
11691719,2,96
11691772,1,99
11691772,2,96
11691774,1,99
11691775,2,98
11691776,1,99
11691777,1,98
11691782,1,99
11691784,1,96
11691784,2,96
11691785,1,99
11691785,2,96
11691787,1,99
11691789,1,8
11691789,2,8
11691806,1,96
11691806,2,96
11691807,1,96
11691812,2,96
11691813,1,96
11691813,2,96
11691823,1,96
11691823,2,98
11691824,1,99
11691824,2,96
11691833,1,96
11691833,2,96
11691834,1,8
11691834,2,98
11691836,1,96
11691836,2,96
11691840,1,8
11691882,1,96
11691882,3,98
11691882,4,99
11691884,1,99
11691905,1,96
11691906,1,99
11691906,2,96
11691908,1,96
11691908,2,8
11691925,1,96
11691925,2,96
11691951,1,99
11691951,3,99
11691958,1,99
11691986,1,99
11691986,2,96
11691990,1,98
11691990,2,7
11691994,1,96
11691994,2,96
11691997,1,99
11691997,2,99
11692001,1,99
11692041,1,96
11692041,2,6
11692041,2,7
11692047,1,96
11692047,2,96
11692050,1,96
11692050,2,96
11692055,1,96
11692055,2,96
11692060,1,96
11692060,2,96
11692062,1,8
11692062,2,96
11692064,1,96
11692066,1,96
11692066,2,96
11692070,1,8
11692070,2,96
11692104,1,99
11692104,2,99
11692137,1,99
11692137,2,99
11692144,1,98
11692144,2,96
11692146,1,96
11692146,2,96
11692152,3,98
11692188,1,99
11692188,2,96
11692213,1,99
11692214,1,99
11692215,2,99
11692216,1,99
11692217,1,99
11692218,1,99
11692219,1,99
11692222,1,99
11692224,1,3
11692224,1,6
11692251,1,99
11692254,1,99
11693502,1,2
11693505,1,99
11693505,2,96
11693505,3,98
11693509,1,6
11693509,1,7
11693510,1,98
11693510,2,99
11694600,1,99
11694604,1,99
11694605,2,8
11694606,1,99
11694623,1,98
11694623,2,96
11694625,2,96
11694631,1,99
11694634,1,96
11694634,2,96
11694649,1,8
11694649,2,96
11694652,2,96
11694654,1,98
11694654,2,96
11694661,1,99
11694663,1,99
11694663,2,96
11694666,1,96
11694666,2,96
11694676,1,96
11694676,2,96
11694677,1,96
11694677,2,96
11694682,1,99
11694682,2,99
11694688,1,96
11694688,2,96
11694689,1,99
11694689,2,96
11694694,1,96
11694694,2,96
11694695,1,96
11694695,2,96
11694699,1,96
11694699,2,96
11694702,1,99
11694702,2,96
11694707,1,99
11694707,2,96
11694709,1,99
11694709,2,96
11694743,1,96
11694743,2,96
11694743,3,99
11694745,1,99
11694745,2,96
11694751,1,99
11694751,2,96
11694764,1,99
11694764,2,96
11694768,1,99
11694775,1,99
11694775,2,96
11694787,1,99
11694787,2,96
11694788,1,99
11694788,2,98
11694793,1,99
11694803,1,99
11694803,3,6
11694803,3,7
11694812,1,99
11694813,1,99
11694913,1,96
11694925,1,99
11694962,1,96
11694962,2,99
11694970,1,96
11694970,2,96
11695459,1,99
11695459,2,99
11697027,1,99
11700034,1,98
11700034,2,96
11702505,1,96
11702505,2,99
11703216,2,99
11703216,3,99
11706339,1,3
11706339,1,6
11706339,3,96
11707124,1,96
11707124,2,96
11707151,1,96
11707155,1,99
11707158,1,96
11707158,2,2
11708710,1,4
11708710,1,6
11711009,1,8
11711009,2,98
11711012,1,96
11711013,1,96
11711013,2,96
11711053,1,96
11711053,2,96
11711208,1,96
11711965,1,96
11711965,2,96
11712553,2,96
11712556,1,96
11712556,2,8
11713144,2,96
11713149,1,98
11713149,2,96
11713150,2,96
11713168,1,8
11713168,2,98
11717166,1,96
11717178,1,96
11717178,2,96
11717183,1,8
11717183,2,96
11717187,1,96
11717187,2,96
11717192,1,96
11717192,2,96
11717203,1,98
11717203,2,96
11717206,1,98
11717208,2,96
11717213,1,96
11717213,2,96
11717216,1,96
11717216,2,96
11717217,1,96
11717222,1,96
11717251,1,96
11717668,1,96
11717668,2,96
11717668,3,96
11717846,1,98
11717848,1,98
11717848,2,99
11717854,1,96
11717854,2,96
11717857,1,96
11717857,2,98
11717860,1,96
11717861,1,96
11717861,2,96
11717862,1,96
11717862,2,96
11717863,1,96
11717863,2,3
11717863,2,6
11717869,2,3
11717893,1,96
11717893,2,96
11717894,1,96
11717894,2,96
11717894,3,6
11717896,1,96
11717896,2,96
11717897,1,96
11717897,2,96
11717900,2,98
11717903,1,96
11717903,2,96
11717907,1,99
11717907,2,96
11717910,1,96
11717910,2,98
11717913,1,98
11717913,2,96
11717914,1,8
11717914,2,96
11717915,2,96
11717921,1,8
11717922,1,96
11717922,2,96
11717922,3,96
11717940,1,99
11717940,2,99
11717951,2,96
11717953,2,96
11717955,1,98
11717956,1,96
11717956,2,96
11717963,1,99
11717963,2,99
11717971,1,98
11717971,2,98
11717977,1,96
11718239,2,96
11718243,1,98
11718244,1,96
11718244,2,98
11718244,3,96
11718246,1,98
11718246,2,98
11718267,1,99
11718267,2,96
11718269,1,99
11718269,2,96
11718270,1,8
11718270,2,96
11718271,1,96
11718271,2,96
11718271,3,96
11718271,4,3
11718271,4,6
11718289,1,8
11718289,2,98
11718290,1,96
11718290,2,96
11718292,2,96
11718296,1,96
11718299,1,96
11718299,2,96
11718301,1,96
11718301,2,96
11718302,1,96
11718302,2,99
11718700,1,8
11718700,2,96
11718700,3,96
11718723,1,96
11718723,2,96
11718725,1,96
11718725,2,96
11718746,1,96
11718746,2,96
11718751,1,96
11718751,2,96
11718752,1,96
11718752,2,96
11718769,1,96
11718769,2,96
11718777,2,8
11718787,1,8
11718787,2,96
11718788,2,98
11718792,1,96
11718792,2,96
11718794,1,99
11718794,2,99
11718798,1,96
11718798,2,96
11718813,1,98
11718813,2,96
11718821,1,99
11718821,2,96
11718827,1,96
11718827,2,96
11718829,1,96
11718829,2,96
11718833,1,96
11718833,2,96
11718835,1,8
11718835,2,98
11718842,1,99
11718845,1,96
11718847,1,96
11719355,1,99
11719357,1,96
11719361,1,96
11719397,1,96
11719397,2,96
11719409,1,96
11719409,2,96
11719446,2,99
11719453,1,96
11719453,2,96
11719455,1,3
11719455,1,6
11719455,2,96
11719571,1,8
11719573,1,96
11719574,1,96
11719574,2,96
11719583,1,99
11719650,1,98
11719650,3,96
11719652,1,96
11719652,3,96
11719653,1,96
11719653,2,96
11719690,1,3
11719690,1,6
11719705,2,2
11720625,1,98
11720625,2,96
11721565,1,99
11723258,1,96
11723258,2,96
11723260,1,98
11723260,2,8
11723261,1,96
11723261,2,96
11723265,1,96
11723265,2,96
11723266,1,96
11723266,2,96
11723741,1,8
11723741,2,98
11724793,1,99
11725160,1,96
11725160,2,96
11725161,1,96
11725161,2,96
11726638,1,99
11726653,1,99
11727578,1,99
11728180,1,99
11728182,1,98
11728182,2,96
11728751,1,99
11728842,1,3
11728842,1,6
11728842,3,6
11728842,3,7
11728862,1,96
11728862,3,96
11728869,1,2
11728869,2,96
11728870,2,6
11728870,2,7
11728870,3,99
11728876,1,4
11728879,1,96
11728882,1,96
11728882,3,96
11728891,1,96
11728891,3,96
11728897,1,96
11728897,3,96
11728897,4,96
11728901,1,2
11728901,2,2
11728903,1,2
11728903,1,5
11728903,2,96
11728917,1,96
11728917,2,8
11728920,1,99
11728921,1,99
11728923,1,99
11728924,1,99
11728928,1,8
11728929,1,96
11728929,2,96
11728930,1,99
11728930,2,96
11728930,3,99
11728931,1,96
11728931,2,96
11728943,1,99
11728943,2,96
11728945,1,96
11728945,2,99
11728946,2,96
11728947,1,96
11728947,2,96
11728947,3,8
11728950,2,98
11728950,3,98
11728958,1,8
11728958,2,96
11728969,1,99
11728986,1,99
11728986,2,8
11728992,1,99
11728992,2,98
11728993,1,3
11728993,2,99
11729005,1,96
11729005,2,96
11729011,1,8
11729012,1,99
11729012,2,96
11729016,1,96
11729016,2,96
11729019,1,99
11729020,1,99
11729033,1,99
11729034,1,99
11729036,1,99
11729037,1,99
11729038,1,99
11729039,1,99
11729105,1,99
11729105,2,98
11729115,1,96
11729115,2,96
11729135,1,96
11729135,2,98
11729138,2,96
11729139,2,96
11729145,1,99
11729190,1,99
11729201,1,8
11729201,2,8
11729201,3,96
11729223,1,99
11729295,1,99
11729309,1,99
11729309,2,96
11729313,1,99
11729313,2,96
11729328,1,99
11729341,1,99
11729399,1,96
11729399,2,8
11729400,1,98
11729400,3,96
11729428,2,96
11729453,1,8
11729453,2,96
11729833,2,99
11729834,1,99
11729933,1,96
11729933,2,8
11729939,1,96
11729939,3,7
11729940,1,99
11729948,1,96
11729961,1,99
11729961,2,96
11731721,1,8
11731721,2,96
11731722,1,96
11731727,1,96
11731727,2,99
11731730,1,99
11731730,2,98
11731731,1,98
11731731,2,96
11731740,2,96
11731747,1,8
11731747,2,96
11731748,1,8
11731748,2,96
11731758,1,98
11731758,2,98
11731772,1,98
11731772,3,96
11731778,1,6
11731778,1,7
11731778,3,96
11731779,1,98
11731779,4,96
11731785,1,96
11731785,2,96
11731785,3,96
11731786,1,96
11731786,2,96
11731786,3,96
11731789,1,99
11731789,2,96
11731808,1,8
11731808,2,96
11731830,2,96
11731834,1,96
11731834,2,96
11731835,2,96
11731836,1,99
11731839,1,99
11731839,2,96
11731839,3,96
11731840,1,96
11731846,1,96
11731847,2,98
11731848,1,99
11731848,2,96
11731849,1,96
11731850,1,96
11731850,2,96
11731851,1,96
11731851,2,96
11731862,1,96
11731876,1,96
11731876,2,96
11731877,1,98
11731877,2,3
11731877,2,6
11731878,1,98
11731878,2,96
11731879,1,96
11731879,2,96
11731887,1,98
11731893,1,99
11731893,2,96
11731905,1,99
11731905,2,96
11731906,1,99
11731915,1,99
11731917,1,8
11731920,1,96
11731923,1,96
11731928,1,99
11731928,2,96
11731929,1,2
11731929,2,96
11731936,1,96
11731936,2,96
11731937,1,96
11731937,2,96
11731938,1,98
11731938,2,96
11731949,1,98
11731949,2,96
11731950,1,96
11731950,2,96
11731950,3,96
11731950,4,96
11731954,1,96
11731954,2,96
11731957,1,96
11731957,2,96
11731958,1,99
11731958,2,96
11731975,1,98
11731975,2,8
11731983,1,99
11731984,3,99
11731988,1,99
11731992,1,96
11731992,2,96
11731996,1,99
11732000,1,98
11732000,2,99
11732001,1,96
11732001,2,98
11732009,1,99
11732009,2,96
11732011,1,99
11732011,2,96
11732019,1,96
11732019,2,96
11732027,1,99
11732027,2,96
11732028,1,6
11732028,1,7
11732028,3,96
11732087,1,2
11732087,1,5
11735410,1,96
11735410,2,96
11735423,1,96
11735423,2,96
11738808,1,96
11738808,2,96
11738814,1,96
11738814,2,8
11739001,1,3
11739001,1,6
11739001,2,96
11740368,1,2
11740368,1,3
11740368,1,6
11740442,1,98
11741147,1,96
11741157,1,96
11741157,2,3
11741157,2,6
11741161,1,99
11741164,1,96
11741164,3,96
11741165,1,98
11741165,2,99
11742357,1,96
11742357,2,8
11742363,1,96
11742376,1,96
11742376,2,96
11742376,3,96
11742383,1,96
11742383,2,96
11742429,1,99
11745126,1,8
11751134,1,3
11751134,1,6
11751134,3,96
11751141,1,98
11751141,4,99
11751174,1,98
11751174,3,96
11751190,1,6
11751190,1,7
11751190,3,96
11751191,1,98
11751191,3,96
11751195,1,3
11751195,1,4
11751195,1,6
11751195,3,98
11751299,2,2
11751300,1,96
11751306,1,98
11751306,2,98
11751306,4,96
11751306,5,99
11751306,6,98
11751319,1,2
11751319,1,6
11751319,1,7
11751338,1,3
11751338,1,6
11751378,1,96
11751378,3,96
11751379,2,2
11751381,1,98
11751381,3,96
11751826,1,8
11751826,2,98
11751835,1,96
11751844,1,96
11751844,2,96
11751853,1,96
11751853,2,98
11751855,1,96
11751855,2,96
11751859,1,99
11751859,2,99
11751864,1,96
11751864,2,96
11751894,1,99
11751894,2,96
11751894,3,96
11751894,4,98
11751901,1,8
11751901,2,96
11751911,1,99
11751931,1,96
11751931,2,96
11751932,1,8
11751932,2,96
11751933,2,98
11751944,1,99
11751944,2,96
11751945,1,99
11751945,2,96
11751947,1,98
11751947,2,96
11752251,2,8
11752256,1,99
11752256,2,99
11752265,1,99
11752267,2,99
11752272,1,96
11752272,2,96
11752291,2,96
11752292,1,96
11752292,2,96
11752293,1,96
11752294,1,96
11752294,2,99
11752294,3,96
11752295,1,99
11752295,2,96
11752299,1,99
11752299,2,99
11752320,1,96
11752320,2,3
11752320,2,6
11752321,1,96
11752321,2,96
11752324,1,96
11752324,2,96
11752332,1,96
11752332,3,96
11752334,1,99
11752355,1,99
11752355,2,6
11752360,1,99
11752360,2,96
11752360,3,96
11752366,1,96
11752366,2,96
11752367,1,96
11752388,1,96
11752390,1,99
11752390,2,96
11752397,1,96
11752397,2,96
11752399,1,99
11752399,2,96
11752438,1,96
11752438,2,96
11752439,1,96
11752439,2,96
11752473,1,96
11752473,2,96
11752488,1,96
11752488,2,96
11752499,1,96
11752499,2,96
11752506,1,8
11752511,1,96
11752511,2,96
11752551,1,99
11752554,1,99
11752556,1,99
11752567,1,99
11752682,1,96
11752682,2,96
11752685,1,96
11752699,1,99
11752699,2,96
11752703,1,96
11752703,2,6
11752703,2,7
11752704,1,6
11752704,1,7
11752708,1,98
11752708,2,98
11752728,1,96
11752728,2,8
11752729,1,96
11752729,2,96
11752736,1,96
11752736,2,96
11752770,1,99
11752770,2,96
11752792,2,96
11752801,1,99
11752803,1,99
11752803,2,99
11752942,1,96
11752942,2,96
11752949,1,96
11752953,1,98
11752953,2,99
11752954,1,96
11752954,2,96
11752978,2,99
11752982,1,99
11752982,4,96
11752985,1,98
11752985,2,96
11752986,1,99
11752986,2,99
11753016,1,96
11753016,2,98
11753017,1,99
11753017,2,96
11753022,1,98
11753022,2,3
11753022,2,6
11753060,1,99
11753060,2,96
11753070,1,98
11753095,2,96
11753104,1,96
11753104,2,96
11753197,1,96
11753197,2,96
11753199,1,96
11753199,2,96
11753208,1,99
11753208,2,96
11753210,1,8
11753210,2,96
11753213,1,96
11753213,2,98
11753215,1,99
11753215,2,99
11753217,1,98
11753217,2,98
11753222,1,96
11753222,2,96
11753272,1,96
11753272,2,98
11753275,1,8
11753275,2,98
11753275,3,96
11753294,1,96
11753410,1,99
11753410,2,98
11753435,1,99
11753438,1,99
11753438,2,99
11753447,1,99
11753447,2,96
11753448,1,99
11753448,2,96
11753489,1,99
11753496,1,99
11753496,2,96
11753498,1,96
11753498,2,99
11753501,2,99
11753507,2,99
11753512,1,99
11753782,1,96
11753782,2,96
11753793,1,99
11753793,2,96
11753807,1,96
11753807,2,98
11753811,1,96
11753811,2,96
11753834,1,99
11753834,2,96
11753836,1,96
11753836,2,96
11753838,1,98
11753838,2,96
11753845,1,98
11753854,1,96
11753854,2,96
11753855,1,99
11753855,2,99
11753870,1,99
11753870,2,96
11753880,1,8
11753893,2,96
11753898,1,96
11753898,2,96
11753899,1,99
11753899,2,99
11753901,1,99
11753904,1,99
11753904,2,96
11753905,1,98
11753906,1,99
11753906,2,96
11753907,1,99
11753907,2,98
11753909,1,99
11753912,1,96
11753912,2,96
11753913,1,96
11753913,2,96
11753916,1,99
11753916,2,96
11753944,1,98
11753944,2,96
11753946,1,98
11753946,2,96
11753950,1,96
11753950,2,96
11753987,1,98
11753987,2,98
11753994,1,99
11753994,2,96
11753995,1,96
11753995,2,96
11754030,1,96
11754030,2,96
11754035,1,96
11754035,2,96
11754047,1,98
11754047,2,98
11754050,1,98
11754050,2,96
11754052,1,96
11754053,1,99
11754053,2,96
11754073,1,96
11754073,2,96
11754079,1,96
11754079,2,99
11754083,1,96
11754083,2,96
11754084,1,99
11754095,1,96
11754095,2,96
11754099,1,3
11754099,1,6
11754099,2,96
11754101,1,96
11754101,2,96
11754155,1,99
11754204,1,96
11754204,2,96
11754205,1,96
11754205,2,96
11754220,1,96
11754220,2,96
11754224,1,96
11754224,2,96
11754277,1,98
11754277,2,96
11754695,1,3
11756252,1,99
11756257,1,99
11756266,1,99
11756301,1,99
11756304,1,99
11756309,1,98
11756326,1,99
11756326,2,96
11756336,1,8
11756337,1,96
11756337,2,96
11756343,1,96
11756343,2,96
11756344,1,8
11756351,1,2
11756355,1,96
11756355,2,96
11756356,1,96
11756356,3,96
11756357,1,96
11756361,2,96
11758688,2,2
11759299,2,8
11759413,1,8
11760149,1,8
11760210,2,6
11766418,1,8
11766418,2,96
11766420,1,96
11766420,2,96
11766424,1,96
11766424,2,96
11766564,1,8
11766564,2,8
11766565,1,8
11766565,2,96
11766568,1,96
11766568,2,96
11766569,1,99
11766570,1,96
11766570,2,96
11766572,1,99
11766572,2,96
11767265,1,98
11767265,2,96
11768060,1,8
11770300,1,96
11770300,2,96
11770892,1,96
11770892,2,96
11770892,3,96
11770896,1,96
11770896,2,96
11770901,2,96
11771450,1,8
11771661,1,96
11771671,1,96
11771672,1,8
11771672,2,96
11771675,1,8
11771675,2,96
11771681,1,96
11771681,2,96
11771682,1,96
11771682,2,96
11771687,1,99
11771687,2,96
11771700,1,98
11771700,2,96
11771706,1,96
11771706,2,96
11771706,3,96
11771708,1,96
11771708,2,96
11771710,1,96
11771710,2,96
11771711,1,98
11771711,2,96
11771711,3,98
11771713,1,98
11772270,1,4
11772270,3,3
11772270,3,6
11772693,1,99
11775837,2,8
11776102,1,8
11776862,1,8
11776905,1,99
11776954,1,96
11776999,1,2
11776999,1,3
11776999,1,5
11776999,1,6
11777510,1,96
11778145,1,96
11778145,3,96
11778230,1,8
11779337,1,8
11779337,2,96
11779576,1,96
11779576,2,96
11779642,1,8
11780373,1,96
11780373,2,2
11780373,2,6
11780373,2,7
11780422,2,96
11780426,1,8
11780534,1,96
11780534,2,96
11781154,1,99
11781154,2,3
11781154,2,6
11782287,1,99
11782287,2,6
11782287,2,7
11782775,1,96
11782775,2,96
11785317,1,98
11785341,2,96
11785400,1,96
11785400,2,96
11785400,3,96
11785457,1,96
11785459,1,96
11785459,2,96
11785468,1,96
11785468,2,96
11785473,1,99
11785473,2,96
11785474,1,96
11785483,1,96
11785483,2,99
11785495,1,96
11785495,2,96
11785527,1,8
11785527,2,96
11785529,1,96
11785541,1,96
11785545,1,96
11785545,2,96
11785545,3,96
11785545,4,96
11785552,2,96
11785561,1,99
11785561,2,96
11785592,1,96
11785592,2,96
11785595,1,96
11785595,2,98
11785599,1,98
11785599,2,96
11785600,1,99
11785604,1,8
11785604,2,96
11785610,1,96
11785631,1,96
11785631,2,96
11785641,1,96
11785641,2,98
11785648,1,98
11785648,2,96
11785651,1,99
11785651,2,98
11785762,1,99
11785762,2,96
11785763,1,96
11785767,1,96
11785767,2,99
11785770,1,99
11785770,2,96
11785775,1,96
11785775,2,8
11785916,1,96
11785916,2,96
11785928,1,96
11785928,2,96
11785929,1,96
11785929,2,3
11785929,2,6
11785939,1,96
11785939,2,96
11785964,1,96
11785964,2,96
11785984,1,96
11786003,1,96
11786003,2,96
11786013,1,96
11786013,2,96
11786019,1,99
11786020,2,98
11786037,1,8
11786037,2,98
11786038,1,8
11786038,2,96
11786040,1,96
11786040,2,96
11786042,1,96
11786042,2,96
11786049,1,96
11786055,1,99
11786055,2,96
11786058,1,98
11786058,2,96
11787242,1,98
11787242,2,98
11787251,1,2
11787253,1,3
11787253,1,6
11787253,3,3
11787253,3,6
11787269,1,99
11787269,2,96
11787272,2,96
11787301,1,96
11787301,2,96
11787305,1,3
11787305,1,6
11787305,2,96
11787309,1,96
11787309,2,96
11787314,1,98
11787319,1,96
