Crash_ID,Unit_Nbr,Drvr_Lic_Restric_ID
14550967,2,19
14550968,1,19
14550968,2,19
14550969,1,19
14550969,2,19
14551003,1,20
14551003,2,19
14551084,1,99
14551084,2,19
14551095,1,19
14551249,1,99
14551249,2,99
14552070,1,19
14552070,2,64
14552070,3,19
14552082,1,99
14552121,1,1
14552185,1,19
14552185,2,19
14552216,1,99
14552216,2,19
14552236,1,19
14552533,1,19
14552533,2,98
14552583,1,23
14552583,2,1
14552609,1,19
14552609,2,19
14552610,1,99
14552639,1,99
14552946,1,99
14552946,2,98
14553008,1,99
14553008,2,19
14553077,1,19
14553077,2,98
14553078,1,19
14553078,2,19
14553089,1,99
14553089,2,19
14553754,1,19
14553754,2,19
14554084,1,19
14554084,2,19
14554089,1,99
14554089,2,98
14554091,1,19
14554091,2,98
14554094,1,99
14554094,2,19
14554129,1,99
14554129,2,19
14555180,1,19
14555180,2,99
14555382,1,98
14555382,2,1
14555413,1,99
14555418,1,98
14555549,1,99
14555549,2,1
14555549,3,99
14555565,1,99
14555565,2,19
14556057,1,98
14556057,2,20
14556111,1,19
14556129,1,99
14556129,2,19
14556827,1,19
14556827,2,19
14557401,1,99
14557401,2,19
14557686,1,19
14557686,2,19
14557818,1,99
14557973,1,99
14558950,1,19
14558950,2,98
14559251,1,1
14559251,2,19
14559328,1,99
14559510,1,98
14559510,2,19
14559522,1,19
14559522,2,98
14559559,1,64
14559559,3,19
14559797,1,19
14559797,2,1
14560744,1,98
14560744,2,20
14561011,1,20
14561013,1,99
14561013,2,19
14561050,1,19
14561050,2,19
14561054,1,1
14561054,2,1
14561076,1,99
14561248,1,99
14561248,2,98
14561346,1,19
14561346,2,19
14561453,1,99
14561453,2,19
14561552,1,19
14561552,2,19
14561567,1,99
14561661,1,19
14561664,1,20
14561664,2,19
14561682,1,99
14561682,2,98
14562807,1,99
14562807,2,19
14563040,1,19
14563040,2,19
14563198,1,20
14563198,2,19
14563344,1,99
14563344,2,19
14563361,1,99
14563373,1,19
14563373,2,98
14563441,1,98
14563441,2,19
14563442,1,98
14563486,1,99
14563488,1,99
14563488,2,19
14563498,1,20
14563694,1,99
14563694,2,99
14563765,1,19
14563765,2,19
14563803,1,99
14563959,1,20
14563959,2,19
14564518,1,98
14564518,2,19
14564726,1,99
14564726,2,19
14564756,1,99
14564756,2,20
14564763,1,99
14564763,2,19
14564789,1,19
14564789,2,19
14564994,1,98
14564994,2,19
14564998,1,1
14564998,1,23
14564998,2,19
14565016,1,98
14565314,1,19
14565314,2,98
14565323,1,99
14565323,2,19
14565467,1,99
14565467,3,19
14566755,1,19
14566813,1,99
14566829,1,19
14566871,1,98
14566899,1,19
14566899,2,19
14566908,1,1
14566908,1,14
14566984,1,99
14567068,1,99
14567101,1,19
14567242,1,99
14567242,2,19
14567379,1,99
14567401,1,99
14567401,2,19
14567419,1,99
14567419,2,98
14567491,1,99
14567491,2,99
14567524,1,99
14567524,2,99
14567524,3,19
14567697,1,20
14567697,2,19
14567698,1,19
14567698,2,19
14567743,2,19
14567751,1,99
14567756,1,20
14567756,2,19
14568171,1,1
14568277,1,19
14568277,2,19
14568277,3,19
14569197,1,99
14569197,2,99
14569283,1,99
14569388,1,99
14569388,2,98
14569550,1,19
14569550,2,19
14569738,1,99
14569761,1,99
14569761,2,99
14569836,1,99
14569836,2,99
14569836,3,98
14569839,1,99
14569839,2,99
14569999,1,20
14569999,2,19
14570019,1,98
14570019,3,19
14570059,1,19
14570071,1,19
14570102,1,19
14570727,1,19
14570727,2,1
14571005,1,20
14571005,2,29
14571636,1,19
14571636,2,99
14571657,1,99
14571657,2,1
14571712,1,20
14571712,2,19
14571899,1,19
14571931,1,19
14571931,2,98
14572317,1,99
14572317,2,19
14572325,1,99
14572325,2,1
14572356,1,99
14572382,1,19
14572382,2,20
14572383,1,19
14572383,2,98
14572384,1,99
14572385,1,99
14572845,1,19
14572845,2,98
14573571,1,99
14573835,1,99
14573835,2,98
14573847,1,99
14573880,1,99
14574067,1,19
14574067,2,1
14574097,1,99
14574097,2,19
14574175,1,99
14574175,2,98
14574202,1,99
14574247,1,99
14574247,2,19
14574425,1,99
14575085,1,98
14575085,3,98
14575100,1,19
14575390,1,98
14575390,2,19
14575410,1,99
14575410,2,19
14575453,1,20
14575453,2,1
14575634,1,1
14575634,2,1
14575669,1,98
14575669,3,98
14575669,4,19
14575817,1,99
14575932,1,19
14575949,1,1
14575951,1,19
14575951,2,19
14576319,1,19
14576319,2,98
14576351,1,99
14576351,2,19
14576361,1,99
14576361,2,19
14576406,1,1
14576406,2,19
14576492,1,19
14576505,1,19
14576553,1,1
14576977,1,98
14576977,2,19
14576994,1,98
14576994,2,19
14577115,1,99
14577115,3,98
14577136,1,19
14577136,2,19
14577136,3,98
14577136,5,19
14577136,6,19
14577136,7,19
14577328,1,98
14578452,1,20
14578452,2,1
14578508,1,98
14578508,3,19
14578543,3,99
14578754,1,19
14578766,1,19
14578766,2,19
14578951,1,19
14578952,1,99
14578952,2,98
14578969,1,19
14578969,2,19
14578970,1,99
14579023,1,20
14579315,1,98
14579315,2,19
14579345,1,99
14579345,2,99
14579366,1,19
14579383,1,99
14579457,1,99
14579457,2,19
14579475,1,99
14579492,1,99
14579492,2,19
14579511,1,99
14579511,2,99
14579534,1,1
14579534,2,1
14579697,1,99
14580088,1,19
14581115,1,19
14581115,2,19
14581458,1,99
14581527,1,99
14581597,1,19
14581597,2,98
14581598,1,19
14581598,2,19
14581604,1,19
14581604,2,1
14581666,1,99
14581666,2,99
14581855,1,99
14581857,1,99
14581902,1,19
14581906,1,19
14581906,2,19
14582128,1,19
14582129,1,99
14582132,1,19
14582132,3,98
14582154,1,99
14582154,2,98
14582848,1,19
14583100,1,19
14583100,2,19
14583120,1,99
14583120,2,99
14583136,1,19
14583136,2,98
14583213,1,20
14583213,2,19
14583412,1,20
14583412,2,98
14583414,1,19
14583414,2,20
14583573,1,99
14583611,1,19
14583611,2,1
14583728,1,99
14583806,1,19
14583817,1,19
14583887,1,99
14583887,2,19
14583914,1,99
14583914,2,19
14584555,1,19
14584555,2,19
14584607,1,19
14584607,3,19
14584782,1,99
14584947,1,99
14585006,1,1
14585006,2,19
14585009,1,99
14585116,1,19
14585332,1,99
14585427,1,99
14585427,2,99
14585461,1,99
14585509,1,19
14585509,2,19
14586456,1,19
14586459,1,20
14586459,2,19
14586517,1,99
14586526,1,99
14586665,1,99
14586665,2,98
14586680,1,19
14586680,2,19
14586690,1,98
14586690,3,19
14586736,1,99
14586736,2,98
14586743,1,19
14586757,1,19
14586757,2,1
14586769,1,98
14586769,2,19
14586811,1,20
14586811,2,1
14586869,1,19
14586869,2,19
14586872,1,19
14586872,2,19
14586873,1,99
14586874,1,98
14586874,2,98
14586886,1,98
14586961,1,20
14586961,2,98
14587004,1,99
14587004,2,19
14587098,1,20
14587098,2,20
14587109,1,99
14587117,1,99
14587254,1,98
14587261,1,19
14587261,2,98
14587366,1,99
14587366,2,19
14587807,1,99
14588294,1,19
14588294,2,20
14588423,1,19
14588423,2,19
14588445,1,98
14588445,2,19
14588577,1,1
14588577,2,19
14589375,1,99
14589375,3,19
14589603,1,19
14589867,1,99
14589927,1,99
14589928,1,20
14589928,2,98
14589943,1,99
14590018,1,19
14590018,2,1
14590019,1,19
14590313,1,99
14590493,1,99
14590493,2,99
14590496,1,99
14590496,2,20
14590498,1,19
14590498,2,19
14590752,1,99
14590752,2,99
14592331,1,99
14592432,1,99
14592468,1,99
14592468,2,19
14592472,1,19
14592472,3,19
14592506,1,99
14592558,1,99
14592558,2,19
14592596,1,99
14592822,1,99
14592922,1,99
14592934,1,19
14592934,2,19
14593156,1,98
14593156,2,19
14593936,1,1
14593936,2,1
14593998,1,99
14593998,2,19
14593998,3,99
14594103,1,1
14594103,1,64
14594143,1,98
14594143,2,98
14594349,1,99
14594625,1,99
14594625,2,99
14594725,1,99
14594725,2,99
14594799,1,19
14594799,2,19
14594799,3,19
14594846,1,99
14594846,2,19
14594871,1,98
14594871,3,1
14594884,1,19
14595054,1,98
14595054,2,1
14595054,2,64
14595123,1,99
14595123,2,19
14595635,1,19
14595635,2,98
14595635,3,19
14595769,1,99
14595852,1,19
14595852,2,98
14595904,1,99
14595904,2,99
14596149,1,99
14596203,1,99
14596203,2,99
14596332,1,20
14596332,2,19
14596378,1,1
14596378,2,19
14596389,1,99
14596389,2,19
14596429,1,99
14596508,1,98
14596508,2,98
14596521,1,99
14596521,2,19
14597556,1,1
14597556,2,19
14597556,3,19
14597918,1,99
14597918,2,99
14597955,1,19
14597955,2,20
14598093,1,99
14598094,1,99
14598094,2,19
14598103,1,1
14598103,2,19
14598307,1,20
14598516,1,98
14598516,2,19
14598680,1,19
14598680,2,19
14598918,1,98
14598918,2,19
14598918,3,98
14599056,1,99
14599056,2,19
14599101,1,19
14600270,1,20
14600270,2,19
14600687,1,99
14600687,2,19
14600701,1,98
14600701,3,19
14600778,1,98
14600797,1,19
14600797,2,19
14600822,1,19
14600823,1,19
14600942,1,19
14600942,2,19
14601002,1,99
14601002,2,19
14601035,1,99
14601105,1,19
14601105,2,1
14601136,1,19
14601136,2,19
14601161,1,99
14601189,1,1
14601189,1,23
14601189,2,19
14601268,1,99
14601268,2,19
14601427,1,99
14601504,1,99
14601645,1,99
14601664,1,19
14601664,2,19
14601667,1,19
14601668,1,20
14601706,1,98
14601706,2,19
14601748,1,99
14601748,2,19
14603844,1,19
14603975,1,1
14604014,1,19
14604022,1,99
14604053,1,99
14604154,1,19
14604154,2,19
14604160,1,99
14604160,2,99
14604205,1,99
14604205,2,19
14604384,1,20
14604384,2,98
14604420,1,19
14604420,2,19
14604443,1,99
14604443,2,98
14604475,1,98
14604475,2,19
14605063,1,99
14605063,2,19
14605800,1,98
14605800,3,19
14605972,1,19
14605972,2,19
14606196,1,98
14606196,2,1
14606196,2,49
14606217,1,99
14606227,1,19
14606227,2,19
14606244,1,19
14606244,2,19
14606328,1,1
14606328,2,19
14606375,1,99
14606395,1,19
14606395,2,98
14606395,3,1
14606395,3,64
14606514,1,20
14606514,2,19
14606589,1,19
14606589,2,19
14606590,3,19
14606625,2,19
14606786,1,99
14606791,1,19
14606791,2,19
14606811,1,19
14606822,1,99
14606823,1,99
14606823,2,19
14606854,1,99
14606881,1,19
14606881,2,19
14606905,1,99
14606917,1,99
14606930,1,99
14606932,1,99
14606932,2,19
14606989,1,19
14606989,2,19
14606991,1,19
14606991,2,98
14606996,1,20
14606996,2,19
14606998,1,19
14606998,2,98
14607102,1,19
14607102,2,19
14607103,1,20
14607103,2,1
14607707,1,19
14607707,2,19
14607932,1,98
14607932,2,19
14608126,1,19
14608126,2,19
14608165,1,99
14608165,2,19
14608165,3,19
14608261,1,99
14608281,1,99
14608375,1,20
14608375,2,19
14608468,1,19
14608468,2,1
14608472,1,19
14608472,2,19
14608500,1,99
14608550,1,99
14608645,1,20
14608645,2,19
14608652,1,1
14608652,2,19
14608764,1,99
14609282,1,19
14609282,2,19
14609384,1,19
14609384,2,98
14609397,1,19
14609397,2,19
14609397,3,19
14609633,1,99
14609802,1,99
14610060,1,19
14610060,2,19
14610117,1,19
14610117,2,19
14610326,1,19
14610326,2,19
14610347,1,19
14610472,1,19
14610473,1,19
14610473,2,19
14610564,1,99
14610564,2,99
14610565,1,21
14610567,1,9
14610567,3,20
14610881,1,99
14610886,1,98
14610886,4,98
14611006,1,19
14611006,3,19
14611110,1,98
14611148,1,20
14611148,2,19
14611250,1,19
14611250,2,19
14611250,3,19
14611268,1,19
14611268,2,98
14611540,1,98
14611540,2,19
14611540,3,19
14611541,1,19
14611561,1,19
14611561,2,19
14611663,1,98
14611663,2,19
14611743,1,19
14611743,2,19
14612635,1,19
14612635,2,19
14612746,1,20
14612746,2,1
14612805,1,99
14612883,1,1
14613020,1,99
14613269,1,20
14613447,1,19
14613447,2,19
14613451,1,1
14613544,1,98
14613544,2,19
14614212,1,19
14614212,2,20
14614865,1,98
14614865,3,20
14615075,1,98
14615075,2,1
14615248,1,19
14615248,2,19
14615713,1,1
14615713,2,19
14615940,1,19
14615940,2,19
14615967,1,19
14615976,1,19
14615976,2,19
14616068,1,19
14616068,2,19
14616194,1,19
14616194,3,19
14616201,1,19
14616201,2,1
14616243,1,99
14616243,2,98
14616357,1,20
14616357,2,98
14616381,1,99
14616483,1,99
14617303,1,1
14617476,1,19
14617592,1,1
14617702,1,19
14617702,2,19
14617735,1,19
14617756,1,1
14617756,2,1
14617920,1,99
14618012,1,19
14618012,2,19
14618372,1,99
14618372,3,98
14618376,1,99
14618382,1,19
14618382,2,19
14618430,1,99
14618430,2,19
14618481,1,99
14618481,2,19
14618484,1,64
14618484,3,98
14618517,1,19
14618716,1,99
14618717,1,19
14618720,1,99
14619234,1,98
14619377,1,99
14619386,1,19
14619386,2,19
14619404,1,20
14619404,2,98
14619452,1,99
14619807,1,99
14619807,2,19
14619883,1,19
14619883,2,1
14619883,2,21
14619885,1,19
14619885,2,19
14619885,3,1
14619907,1,19
14619907,2,19
14620054,1,19
14620054,2,19
14620179,1,19
14620179,2,19
14620333,1,19
14620333,2,19
14620336,1,99
14620336,2,19
14620625,1,19
14620625,2,98
14620784,1,98
14620784,3,20
14620789,1,1
14620789,1,64
14620789,2,19
14620800,1,19
14620800,2,19
14621539,1,1
14621555,1,19
14621675,1,19
14621675,2,98
14621805,1,19
14621805,2,20
14621870,1,19
14621882,1,1
14621882,2,19
14621905,1,19
14621905,2,19
14621973,1,19
14621973,2,19
14622382,1,98
14622382,2,19
14622385,1,19
14622385,2,19
14622459,1,99
14622459,2,98
14622576,1,20
14622576,2,19
14622580,1,19
14622580,2,19
14622747,1,19
14622748,1,1
14622748,2,99
14622748,3,20
14622749,1,19
14622755,1,99
14622755,2,98
14622756,1,98
14622756,2,19
14622895,1,19
14622895,2,19
14622908,1,19
14622908,2,99
14622939,1,19
14622951,1,19
14622951,2,19
14623127,1,99
14623127,2,19
14623325,1,99
14623325,2,19
14623336,1,19
14623336,2,19
14623336,3,19
14623336,4,19
14623336,5,19
14623336,6,19
14624197,1,19
14624197,2,19
14624211,1,19
14624211,2,19
14624344,1,99
14624344,2,98
14624435,1,1
14624435,2,20
14624508,1,19
14624508,2,99
14624521,1,99
14624545,1,19
14624597,1,99
14624597,2,19
14624597,3,98
14625695,1,98
14625695,2,19
14625702,1,19
14625702,2,19
14625972,1,20
14626322,1,99
14626322,2,99
14626368,1,19
14626368,2,19
14626408,1,20
14626408,2,19
14626429,1,1
14626429,2,98
14626680,1,20
14626680,2,19
14626940,1,99
14627911,1,99
14627911,2,99
14628179,1,19
14628179,2,19
14628188,1,19
14628188,2,19
14628435,1,19
14628827,1,99
14628827,2,19
14629040,1,1
14629223,1,19
14629223,2,19
14629225,1,99
14629570,1,98
14629570,3,98
14630444,1,20
14630869,1,19
14630869,2,19
14630885,1,19
14630885,2,98
14630965,1,19
14631123,1,99
14631123,2,19
14631241,1,19
14631241,2,19
14631336,1,1
14631336,2,98
14631440,1,19
14631440,2,19
14631498,1,1
14631498,2,19
14631501,1,99
14631818,1,1
14631818,2,19
14631819,1,19
14631819,3,19
14632841,1,99
14632939,1,19
14632939,2,19
14633126,1,99
14633616,1,19
14633621,1,19
14634038,1,99
14634038,2,19
14634086,1,1
14634086,2,19
14634446,1,19
14634446,2,19
14634485,1,19
14634590,1,19
14634590,2,98
14634602,1,99
14634709,1,19
14634795,1,98
14634795,2,19
14634796,1,20
14634796,2,19
14634796,3,19
14634966,1,99
14634966,2,98
14634970,1,20
14634970,2,19
14634980,1,99
14634980,3,19
14635099,1,19
14635099,2,19
14635171,1,19
14635171,2,1
14635979,1,98
14635983,1,98
14635998,1,19
14635998,2,19
14636000,1,99
14636000,2,19
14636000,3,19
14636018,1,99
14636442,1,99
14636443,1,19
14636443,2,9
14636443,2,64
14636446,1,19
14636446,2,19
14636460,1,20
14636460,2,19
14636464,1,99
14636464,3,19
14636571,1,19
14636571,2,19
14636617,1,19
14636632,1,20
14636632,2,19
14636737,1,19
14636737,2,19
14636746,1,19
14636746,2,19
14636851,1,99
14636916,1,99
14636916,2,19
14636958,1,19
14636958,2,1
14636962,1,20
14636962,2,98
14636986,1,19
14636986,2,19
14637033,1,19
14637033,2,19
14637193,1,20
14637254,1,99
14637293,1,99
14638011,1,19
14638011,2,1
14638013,1,1
14638013,2,19
14639944,1,99
14639959,1,98
14639959,2,20
14640230,1,19
14640388,1,98
14640388,2,99
14640496,1,19
14640498,1,99
14640540,1,99
14640744,1,19
14640744,2,19
14640794,1,19
14640794,2,98
14641922,1,1
14641922,2,1
14641966,1,20
14641966,2,20
14642018,1,19
14642018,2,19
14642074,1,20
14642074,2,20
14642078,1,20
14642078,2,19
14642089,1,19
14642089,2,98
14642215,1,20
14642286,1,99
14642305,1,1
14642305,2,19
14642332,1,19
14642332,2,99
14642569,1,20
14642569,2,20
14642591,1,99
14642597,1,20
14642597,2,19
14642683,1,99
14642683,2,19
14642708,1,19
14642708,2,19
14642710,1,19
14642710,2,19
14642726,1,19
14642726,2,19
14642797,1,19
14642797,2,19
14642805,1,19
14642805,3,98
14643047,1,19
14643047,2,19
14643081,1,19
14643350,1,99
14643733,1,19
14643733,2,19
14643935,1,1
14643935,2,20
14644317,1,19
14644317,2,19
14644317,3,19
14644317,4,19
14644480,1,98
14644480,2,20
14644519,1,19
14644519,2,19
14644641,1,19
14644742,1,98
14644742,2,98
14644941,1,99
14645022,1,19
14645022,2,19
14645357,1,19
14645357,2,19
14645579,1,99
14645579,2,98
14646612,1,19
14646612,2,1
14646612,3,98
14646612,4,19
14646612,5,19
14646619,1,99
14646619,2,19
14646619,3,99
14646831,1,19
14646831,2,19
14646833,1,19
14646833,2,19
14646834,1,99
14646834,2,20
14646847,1,98
14646940,1,19
14647165,1,98
14647165,2,19
14647298,1,20
14647506,1,99
14647514,1,19
14648303,1,19
14648303,2,19
14648690,1,19
14648690,2,98
14648885,1,99
14648958,1,99
14649133,1,99
14649133,2,19
14649179,1,19
14649253,1,99
14649253,2,19
14649394,1,19
14649394,2,19
14650094,1,99
14650153,1,99
14650153,2,98
14650291,1,99
14650309,1,19
14650309,2,98
14650309,3,98
14650448,1,19
14650494,1,99
14650541,1,99
14650541,2,98
14650562,1,19
14650562,2,19
14650987,1,99
14650987,2,19
14651011,1,99
14651011,2,99
14651205,1,99
14651205,2,19
14651405,1,99
14651405,2,19
14651409,1,99
14651409,2,19
14651412,1,1
14651413,1,99
14651489,1,99
14652438,1,98
14652444,1,98
14652444,2,1
14652448,1,20
14652448,2,19
14652543,1,99
14652543,2,98
14652765,1,99
14652806,1,20
14652806,2,19
14652810,1,19
14652810,2,19
14653127,1,19
14653127,2,20
14653128,1,19
14653128,2,1
14653186,1,99
14653378,1,19
14653378,2,19
14653379,1,99
14653379,2,19
14653381,1,19
14653381,2,19
14653382,1,19
14653382,2,19
14653468,1,98
14653468,2,99
14655103,1,98
14655103,2,19
14655129,1,19
14655129,2,19
14655212,1,19
14655212,2,20
14655269,1,19
14655269,2,19
14655369,1,99
14655369,2,1
14655396,1,19
14655640,1,19
14655640,2,19
14655813,1,99
14655820,1,99
14655820,2,99
14656123,1,1
14656123,1,21
14656123,1,22
14656123,2,19
14656193,1,1
14656193,2,20
14656195,1,20
14656195,2,19
14656281,1,99
14656281,2,19
14656929,1,20
14657047,1,99
14657272,1,19
14657272,2,19
14657286,1,98
14657621,1,19
14657621,2,19
14657622,1,19
14657622,2,19
14657627,1,19
14657627,2,19
14657869,1,19
14657869,2,98
14657883,1,19
14657883,2,19
14657884,1,1
14657884,2,19
14657888,1,64
14657888,3,19
14657913,1,99
14657940,1,23
14657940,2,1
14657945,1,19
14657946,1,99
14657946,2,19
14659191,1,19
14659191,2,19
14659191,3,19
14659278,1,19
14659362,1,99
14659362,2,19
14659700,1,1
14659700,2,19
14659746,1,99
14659792,1,99
14659792,2,98
14659803,1,20
14659842,1,99
14659842,2,19
14659997,1,19
14659997,2,1
14659998,1,1
14659998,2,1
14660059,1,19
14660060,1,19
14660060,2,19
14660201,1,19
14660225,1,99
14660225,2,19
14660225,3,98
14660230,1,99
14660230,2,98
14660541,1,1
14660581,1,19
14660581,2,19
14660673,1,99
14660673,2,19
14660673,3,98
14660685,1,98
14660685,2,19
14660760,1,19
14660873,1,19
14660889,1,98
14660902,1,99
14660902,2,19
14661476,1,20
14661476,2,20
14661511,1,20
14661511,2,19
14661703,1,98
14661703,2,19
14662564,1,19
14662564,2,98
14663026,1,99
14663033,1,19
14663033,2,19
14663067,1,19
14663067,2,19
14663090,1,19
14663090,2,98
14663141,1,99
14663730,1,99
14663730,2,99
14663736,1,99
14663739,1,19
14663739,2,1
14663802,1,19
14663802,2,19
14664120,1,99
14664184,1,99
14664184,3,19
14665230,1,98
14665230,2,19
14665265,1,99
14665663,1,19
14665836,1,99
14665836,2,99
14666013,1,19
14666013,2,19
14666390,1,99
14667460,1,98
14667460,2,19
14667557,1,19
14667623,1,99
14667680,1,1
14667680,2,19
14667681,1,98
14667681,3,98
14667721,1,99
14667767,1,3
14667767,1,5
14667925,1,99
14667926,1,19
14667926,2,19
14668003,1,19
14668003,2,19
14668151,1,64
14668269,1,99
14668269,2,19
14668288,1,19
14668288,2,98
14668296,1,19
14668296,2,19
14668297,1,19
14668303,1,1
14668303,2,1
14668303,2,64
14668312,2,98
14668432,1,20
14668432,2,1
14668440,1,99
14668440,2,19
14668580,1,20
14668581,1,99
14668599,1,99
14668739,1,98
14668739,2,19
14668741,1,1
14668741,2,19
14668962,1,19
14668962,2,1
14668962,2,64
14669949,1,99
14669949,2,99
14670005,1,99
14670086,1,19
14670086,2,19
14670113,1,99
14670154,1,20
14670577,1,19
14670577,2,19
14671129,1,99
14671129,2,99
14671198,1,99
14671523,1,99
14671582,1,19
14671582,2,19
14671667,1,99
14671667,2,98
14671853,1,99
14671853,2,1
14671892,1,99
14671894,1,99
14671898,1,20
14671898,2,19
14672021,1,19
14672177,1,19
14672177,2,19
14672191,1,98
14672191,4,98
14672191,6,19
14672238,1,1
14672239,1,1
14672421,1,99
14672421,2,1
14672466,1,98
14672466,2,19
14672466,3,19
14672466,4,98
14672467,1,19
14672467,2,99
14672468,1,98
14672468,2,19
14672566,1,98
14672566,2,19
14672577,1,20
14672577,2,20
14672640,1,19
14672640,2,19
14672820,1,19
14672829,1,19
14672829,2,19
14672843,1,98
14672843,2,1
14672843,2,64
14672844,1,19
14672844,3,19
14672870,1,99
14674363,1,19
14674563,1,98
14674925,1,99
14674925,2,98
14674934,1,19
14674934,2,1
14675680,1,98
14675680,2,98
14675680,3,99
14675808,1,1
14675808,2,19
14675824,1,19
14675824,2,19
14676052,1,99
14676234,1,19
14676234,2,19
14676310,1,20
14676531,1,99
14676938,1,19
14676938,2,98
14676964,1,99
14677007,1,19
14677132,1,99
14677134,1,99
14677134,2,19
14677277,1,20
14677277,2,19
14677485,1,99
14677485,2,19
14677652,1,19
14677652,2,1
14677652,2,64
14677839,1,99
14677839,2,99
14677854,1,99
14677859,1,19
14677859,2,99
14677954,1,19
14677954,2,19
14677960,1,20
14677960,2,1
14678141,1,99
14678147,1,20
14678147,2,98
14678309,1,1
14678517,1,19
14678517,2,1
14678518,1,19
14678518,2,19
14678591,1,99
14678591,2,1
14679988,1,19
14679988,2,1
14679994,1,98
14679994,2,98
14680048,1,19
14680122,1,1
14680122,2,1
14680153,1,99
14680191,1,99
14680463,1,19
14680463,2,19
14680598,1,20
14680634,1,99
14680674,1,1
14680674,2,1
14680832,1,99
14680832,2,19
14680835,1,19
14680849,1,99
14680849,2,98
14681460,1,19
14681460,2,19
14681584,1,98
